Origin,Destination,Total_Budget_INR,Duration_Days,Recommended_Transport,Transport_Cost_INR,Travel_Time_Hours,Hotel_Name,Hotel_Price_Per_Night_INR,Hotel_User_Rating,Top_Attractions,Total_Attraction_Ticket_Cost_INR
Bhubaneswar,Ahmedabad,31391,3,Flight,7147,4,Comfort Inn,3811,4.0,Historic Fort & Museum | Beachfront Promenade | Hilltop Viewpoint Trek,1320
Bhubaneswar,Jaipur,16215,4,Flight,9070,4,Treebo Trend,962,3.5,Art Gallery & Cultural Center | Local Market & Food Tour | Hilltop Viewpoint Trek | Science Center & Planetarium | Ancient Temples Complex,1810
Bhubaneswar,Jammu,9077,4,Train,1846,19,Treebo Trend,743,3.8,Local Market & Food Tour | City Palace & Lake Cruise | Beachfront Promenade | Botanical Gardens & Zoo,176
Bhubaneswar,Hyderabad,8978,6,Train,1753,29,Treebo Trend,983,3.7,Ancient Temples Complex | Botanical Gardens & Zoo | Beachfront Promenade | City Palace & Lake Cruise | Local Market & Food Tour | Art Gallery & Cultural Center,474
Bhubaneswar,Bengaluru,12331,5,Train,1654,28,Blue Diamond Lodge,1098,4.0,Ancient Temples Complex | Beachfront Promenade | Botanical Gardens & Zoo | Art Gallery & Cultural Center | Science Center & Planetarium | City Palace & Lake Cruise,486
Bhubaneswar,Dehradun,10264,6,Train,1231,17,Blue Diamond Lodge,714,3.5,Science Center & Planetarium | Botanical Gardens & Zoo | Historic Fort & Museum | Local Market & Food Tour | Ancient Temples Complex | City Palace & Lake Cruise,162
Bhubaneswar,Kolkata,5337,2,Train,1192,8,Zostel Premium,996,4.0,Botanical Gardens & Zoo | Hilltop Viewpoint Trek | City Palace & Lake Cruise | Local Market & Food Tour,84
Bhubaneswar,Ahmedabad,7692,3,Train,1922,25,Treebo Trend,806,3.7,Botanical Gardens & Zoo | Science Center & Planetarium | Historic Fort & Museum | Ancient Temples Complex,408
Bhubaneswar,Coimbatore,10982,2,Flight,7996,3,Zostel Premium,862,3.7,Historic Fort & Museum | Ancient Temples Complex | Science Center & Planetarium | Beachfront Promenade,1632
Bhubaneswar,Surat,42459,10,Flight,7620,5,Sayaji Stay,1504,4.2,Science Center & Planetarium | Historic Fort & Museum | Art Gallery & Cultural Center,1212
Bhubaneswar,Bengaluru,8467,2,Flight,9745,6,Treebo Trend,723,3.9,City Palace & Lake Cruise | Local Market & Food Tour | Beachfront Promenade | Art Gallery & Cultural Center,1516
Bhubaneswar,Agra,18205,7,Train,1141,20,Zostel Premium,1310,4.0,Hilltop Viewpoint Trek | Ancient Temples Complex | Historic Fort & Museum | City Palace & Lake Cruise | Local Market & Food Tour,425
Bhubaneswar,Agra,20126,3,Flight,5838,5,Sayaji Stay,1920,4.3,City Palace & Lake Cruise | Botanical Gardens & Zoo | Art Gallery & Cultural Center | Beachfront Promenade,1144
Bhubaneswar,Agra,15486,6,Train,924,16,Treebo Trend,1317,4.0,Historic Fort & Museum | Hilltop Viewpoint Trek | Ancient Temples Complex,219
Bhubaneswar,Guwahati,14812,6,Train,2463,25,Treebo Trend,1107,3.7,Art Gallery & Cultural Center | Botanical Gardens & Zoo | Hilltop Viewpoint Trek | City Palace & Lake Cruise | Ancient Temples Complex,455
Bhubaneswar,Hyderabad,4797,2,Train,1892,29,Blue Diamond Lodge,849,3.5,Ancient Temples Complex | Beachfront Promenade | Science Center & Planetarium | City Palace & Lake Cruise,332
Bhubaneswar,Coimbatore,39919,4,Flight,8546,6,Ginger Eco Suites,3998,4.1,Ancient Temples Complex | Historic Fort & Museum | Beachfront Promenade | Local Market & Food Tour,1684
Bhubaneswar,New Delhi,5677,2,Train,2073,26,Zostel Premium,888,3.9,Local Market & Food Tour | Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Beachfront Promenade,204
Bhubaneswar,Ahmedabad,22611,5,Flight,10510,5,FabHotel Oasis,1015,3.9,Art Gallery & Cultural Center | City Palace & Lake Cruise | Local Market & Food Tour | Hilltop Viewpoint Trek | Beachfront Promenade | Ancient Temples Complex,2898
Bhubaneswar,Raipur,13728,3,Flight,4900,1,Comfort Inn,1559,4.3,Historic Fort & Museum | Art Gallery & Cultural Center | Science Center & Planetarium | Ancient Temples Complex,1684
Bhubaneswar,Pune,4997,3,Train,2365,20,Blue Diamond Lodge,663,3.7,City Palace & Lake Cruise | Hilltop Viewpoint Trek | Science Center & Planetarium | Local Market & Food Tour | Art Gallery & Cultural Center | Ancient Temples Complex,156
Bhubaneswar,Jammu,15985,4,Flight,9523,5,Treebo Trend,749,3.6,Beachfront Promenade | Local Market & Food Tour | Ancient Temples Complex,642
Bhubaneswar,Mumbai,13093,3,Flight,8645,3,Treebo Trend,727,3.5,Beachfront Promenade | Science Center & Planetarium | Botanical Gardens & Zoo,1032
Bhubaneswar,Vadodara,12697,3,Flight,7399,4,FabHotel Oasis,938,3.6,Hilltop Viewpoint Trek | Beachfront Promenade | Science Center & Planetarium | Art Gallery & Cultural Center | Local Market & Food Tour | Ancient Temples Complex,2856
Bhubaneswar,Surat,11807,3,Flight,8984,5,FabHotel Oasis,809,3.8,Botanical Gardens & Zoo | City Palace & Lake Cruise | Local Market & Food Tour | Ancient Temples Complex | Historic Fort & Museum,1480
Bhubaneswar,Shimla,13453,3,Flight,6390,3,FabHotel Oasis,1265,4.0,Historic Fort & Museum | City Palace & Lake Cruise | Science Center & Planetarium | Art Gallery & Cultural Center | Local Market & Food Tour,2045
Bhubaneswar,New Delhi,16830,6,Train,1712,20,Blue Diamond Lodge,1041,3.9,Historic Fort & Museum | Ancient Temples Complex | Beachfront Promenade,303
Bhubaneswar,Shimla,41396,7,Flight,10936,5,Sayaji Stay,2329,4.4,Hilltop Viewpoint Trek | Botanical Gardens & Zoo | City Palace & Lake Cruise | Beachfront Promenade | Historic Fort & Museum,2080
Bhubaneswar,Mumbai,26518,10,Train,887,25,Blue Diamond Lodge,1151,4.0,Art Gallery & Cultural Center | City Palace & Lake Cruise | Hilltop Viewpoint Trek | Local Market & Food Tour,384
Bhubaneswar,Kochi,8421,3,Train,1804,22,FabHotel Oasis,1114,3.9,Science Center & Planetarium | Ancient Temples Complex | Local Market & Food Tour | Historic Fort & Museum | Beachfront Promenade | Hilltop Viewpoint Trek,384
Bhubaneswar,Udaipur,56547,4,Flight,7227,6,Novotel Hub,6209,4.7,Botanical Gardens & Zoo | City Palace & Lake Cruise | Hilltop Viewpoint Trek | Beachfront Promenade | Historic Fort & Museum | Art Gallery & Cultural Center,942
Bhubaneswar,Bengaluru,11140,2,Flight,8291,5,Treebo Trend,936,4.1,City Palace & Lake Cruise | Beachfront Promenade | Historic Fort & Museum | Hilltop Viewpoint Trek,1556
Bhubaneswar,Ahmedabad,22872,4,Flight,5843,3,Ginger Eco Suites,2305,4.2,City Palace & Lake Cruise | Hilltop Viewpoint Trek | Art Gallery & Cultural Center | Local Market & Food Tour | Science Center & Planetarium,1730
Bhubaneswar,Patna,21803,5,Flight,7032,5,Sayaji Stay,1584,4.2,Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Ancient Temples Complex,843
Bhubaneswar,Mumbai,12345,3,Flight,6311,4,FabHotel Oasis,876,3.7,City Palace & Lake Cruise | Beachfront Promenade | Local Market & Food Tour | Historic Fort & Museum,1976
Bhubaneswar,Jammu,16855,4,Train,2387,21,Comfort Inn,1702,4.2,Beachfront Promenade | Science Center & Planetarium | Hilltop Viewpoint Trek | Art Gallery & Cultural Center | Historic Fort & Museum,1715
Bhubaneswar,Chandigarh,9620,6,Train,1500,29,FabHotel Oasis,861,3.8,Botanical Gardens & Zoo | Local Market & Food Tour | Art Gallery & Cultural Center | Science Center & Planetarium,368
Bhubaneswar,Kochi,11902,2,Flight,8945,5,Blue Diamond Lodge,775,4.0,Beachfront Promenade | Historic Fort & Museum | Botanical Gardens & Zoo | Hilltop Viewpoint Trek,1500
Bhubaneswar,Pune,9431,6,Train,2024,20,Treebo Trend,781,4.1,Beachfront Promenade | Science Center & Planetarium | Botanical Gardens & Zoo | Historic Fort & Museum,472
Bhubaneswar,Shimla,27722,3,Flight,5937,3,Sayaji Stay,3890,4.1,Historic Fort & Museum | Art Gallery & Cultural Center | Beachfront Promenade | City Palace & Lake Cruise | Botanical Gardens & Zoo,1095
Bhubaneswar,Mumbai,8180,3,Train,1950,20,Treebo Trend,904,3.6,Botanical Gardens & Zoo | Ancient Temples Complex | Hilltop Viewpoint Trek | Local Market & Food Tour | City Palace & Lake Cruise,290
Bhubaneswar,Surat,6818,3,Train,2107,22,Zostel Premium,659,3.9,Science Center & Planetarium | Beachfront Promenade | Art Gallery & Cultural Center | Historic Fort & Museum | Local Market & Food Tour,395
Bhubaneswar,Guwahati,10969,4,Train,2227,20,Treebo Trend,1054,3.5,City Palace & Lake Cruise | Ancient Temples Complex | Hilltop Viewpoint Trek | Local Market & Food Tour | Botanical Gardens & Zoo | Beachfront Promenade,564
Bhubaneswar,Madurai,11695,2,Flight,10715,3,Blue Diamond Lodge,867,4.1,Historic Fort & Museum | Art Gallery & Cultural Center | Hilltop Viewpoint Trek,645
Bhubaneswar,Kolkata,5656,2,Train,869,7,Zostel Premium,1185,3.6,City Palace & Lake Cruise | Art Gallery & Cultural Center | Hilltop Viewpoint Trek | Ancient Temples Complex,324
Bhubaneswar,Kochi,6605,4,Train,1860,17,Zostel Premium,657,3.8,Science Center & Planetarium | Ancient Temples Complex | Local Market & Food Tour | City Palace & Lake Cruise | Botanical Gardens & Zoo | Hilltop Viewpoint Trek,618
Bhubaneswar,Pune,11098,4,Train,1253,17,Treebo Trend,1233,4.0,Beachfront Promenade | City Palace & Lake Cruise | Local Market & Food Tour | Science Center & Planetarium | Ancient Temples Complex,125
Bhubaneswar,Mumbai,4987,3,Train,1372,20,FabHotel Oasis,736,3.7,Science Center & Planetarium | Beachfront Promenade | Historic Fort & Museum,114
Bhubaneswar,Hyderabad,6151,4,Train,1547,26,Treebo Trend,718,3.6,Local Market & Food Tour | Botanical Gardens & Zoo | Beachfront Promenade | Historic Fort & Museum | Art Gallery & Cultural Center,525
Bhubaneswar,Chennai,8252,3,Train,856,18,Treebo Trend,1123,4.0,Art Gallery & Cultural Center | Ancient Temples Complex | Beachfront Promenade,324
Bhubaneswar,Jammu,4932,3,Train,1765,27,FabHotel Oasis,780,3.5,Science Center & Planetarium | Local Market & Food Tour | Botanical Gardens & Zoo | Art Gallery & Cultural Center,200
Bhubaneswar,Surat,11831,3,Flight,8899,6,FabHotel Oasis,660,3.5,City Palace & Lake Cruise | Historic Fort & Museum | Ancient Temples Complex | Local Market & Food Tour | Botanical Gardens & Zoo,1490
Bhubaneswar,Shimla,23182,4,Flight,7950,5,Ginger Eco Suites,2034,4.0,Hilltop Viewpoint Trek | Beachfront Promenade | Art Gallery & Cultural Center | Botanical Gardens & Zoo | City Palace & Lake Cruise | Local Market & Food Tour,2040
Bhubaneswar,Bengaluru,10330,7,Train,1990,18,Treebo Trend,939,3.9,Science Center & Planetarium | Historic Fort & Museum | Beachfront Promenade | Botanical Gardens & Zoo | Art Gallery & Cultural Center,545
Bhubaneswar,Shimla,10127,4,Train,856,18,Blue Diamond Lodge,1179,3.5,Beachfront Promenade | Ancient Temples Complex | Historic Fort & Museum | Botanical Gardens & Zoo,412
Bhubaneswar,Vadodara,17586,3,Flight,10891,4,Blue Diamond Lodge,1191,3.9,Historic Fort & Museum | Science Center & Planetarium | Hilltop Viewpoint Trek | Local Market & Food Tour | Art Gallery & Cultural Center | Ancient Temples Complex,2220
Bhubaneswar,Amritsar,21660,4,Flight,6341,6,Comfort Inn,2030,3.9,Local Market & Food Tour | City Palace & Lake Cruise | Ancient Temples Complex,780
Bhubaneswar,Patna,6151,4,Train,2499,31,Treebo Trend,786,3.9,Local Market & Food Tour | Art Gallery & Cultural Center | Ancient Temples Complex | Historic Fort & Museum,208
Bhubaneswar,Ranchi,24818,4,Flight,3932,2,Sayaji Stay,2109,4.2,Ancient Temples Complex | City Palace & Lake Cruise | Hilltop Viewpoint Trek | Beachfront Promenade | Botanical Gardens & Zoo | Local Market & Food Tour,1836
Bhubaneswar,Kolkata,7081,5,Train,384,11,Blue Diamond Lodge,917,4.0,Art Gallery & Cultural Center | Ancient Temples Complex | Science Center & Planetarium | Hilltop Viewpoint Trek | Historic Fort & Museum,270
Bhubaneswar,Agra,7689,3,Train,1245,29,Zostel Premium,1011,3.7,Ancient Temples Complex | Historic Fort & Museum | Hilltop Viewpoint Trek | Botanical Gardens & Zoo | Beachfront Promenade | Art Gallery & Cultural Center,624
Bhubaneswar,Guwahati,8314,3,Train,2075,22,Blue Diamond Lodge,1127,3.7,Hilltop Viewpoint Trek | Art Gallery & Cultural Center | City Palace & Lake Cruise | Historic Fort & Museum | Science Center & Planetarium,360
Bhubaneswar,Surat,11196,7,Train,2295,29,Treebo Trend,612,3.9,Ancient Temples Complex | Historic Fort & Museum | Hilltop Viewpoint Trek | City Palace & Lake Cruise | Art Gallery & Cultural Center | Local Market & Food Tour,444
Bhubaneswar,Kolkata,4201,3,Train,392,7,Blue Diamond Lodge,626,3.6,City Palace & Lake Cruise | Historic Fort & Museum | Art Gallery & Cultural Center | Ancient Temples Complex | Science Center & Planetarium | Hilltop Viewpoint Trek,420
Bhubaneswar,Kolkata,25159,6,Flight,4753,1,Ginger Eco Suites,1696,4.3,City Palace & Lake Cruise | Local Market & Food Tour | Art Gallery & Cultural Center | Historic Fort & Museum,1836
Bhubaneswar,Raipur,16858,7,Train,627,11,Treebo Trend,1024,4.1,Botanical Gardens & Zoo | Ancient Temples Complex | Science Center & Planetarium | Beachfront Promenade | City Palace & Lake Cruise,360
Bhubaneswar,Udaipur,7782,3,Train,2287,31,Treebo Trend,817,3.7,Local Market & Food Tour | City Palace & Lake Cruise | Science Center & Planetarium | Hilltop Viewpoint Trek | Historic Fort & Museum | Art Gallery & Cultural Center,480
Bhubaneswar,Jaipur,38257,10,Flight,7894,3,Treebo Trend,1387,3.9,Historic Fort & Museum | Art Gallery & Cultural Center | Local Market & Food Tour,573
Bhubaneswar,Pune,57492,5,Train,1527,25,The Oberoi Splendor,5247,4.4,Hilltop Viewpoint Trek | City Palace & Lake Cruise | Ancient Temples Complex | Science Center & Planetarium,1756
Bhubaneswar,Kochi,2728,2,Train,1092,22,Zostel Premium,883,4.0,Botanical Gardens & Zoo | City Palace & Lake Cruise | Art Gallery & Cultural Center | Historic Fort & Museum,320
Bhubaneswar,Bengaluru,6535,4,Train,1581,28,Blue Diamond Lodge,787,3.8,Ancient Temples Complex | Science Center & Planetarium | Historic Fort & Museum,147
Bhubaneswar,Vadodara,8387,3,Train,2002,28,Zostel Premium,1077,3.6,Ancient Temples Complex | Botanical Gardens & Zoo | Local Market & Food Tour | City Palace & Lake Cruise | Science Center & Planetarium,160
Bhubaneswar,Vadodara,5628,4,Train,1330,23,Blue Diamond Lodge,697,3.7,City Palace & Lake Cruise | Beachfront Promenade | Hilltop Viewpoint Trek | Ancient Temples Complex,416
Bhubaneswar,Kolkata,16247,4,Flight,4791,2,Sayaji Stay,1542,4.2,Beachfront Promenade | Historic Fort & Museum | Science Center & Planetarium | City Palace & Lake Cruise | Local Market & Food Tour | Hilltop Viewpoint Trek,2154
Bhubaneswar,Varanasi,27065,4,Flight,10559,5,Ginger Eco Suites,1758,3.9,Ancient Temples Complex | Botanical Gardens & Zoo | Science Center & Planetarium | Historic Fort & Museum | City Palace & Lake Cruise | Beachfront Promenade,2628
Bhubaneswar,Jammu,4750,2,Train,2479,21,FabHotel Oasis,638,3.8,City Palace & Lake Cruise | Local Market & Food Tour | Art Gallery & Cultural Center | Hilltop Viewpoint Trek,212
Bhubaneswar,Bhopal,4673,2,Train,1019,16,Zostel Premium,1000,3.9,Botanical Gardens & Zoo | Science Center & Planetarium | Ancient Temples Complex | Local Market & Food Tour,288
Bhubaneswar,Raipur,8227,3,Train,540,10,Zostel Premium,1075,3.7,Ancient Temples Complex | Science Center & Planetarium | Art Gallery & Cultural Center,279
Bhubaneswar,Bhopal,13279,3,Train,2595,26,Ginger Eco Suites,1701,4.1,Hilltop Viewpoint Trek | Historic Fort & Museum | City Palace & Lake Cruise | Science Center & Planetarium | Local Market & Food Tour,1540
Bhubaneswar,Mumbai,25017,6,Flight,6398,6,Zostel Premium,1456,3.6,Ancient Temples Complex | Local Market & Food Tour | Hilltop Viewpoint Trek | Science Center & Planetarium | Beachfront Promenade,980
Bhubaneswar,Vadodara,20018,5,Flight,9630,6,Treebo Trend,1115,3.9,Science Center & Planetarium | Beachfront Promenade | Art Gallery & Cultural Center | Local Market & Food Tour | Ancient Temples Complex,1725
Bhubaneswar,Bengaluru,11250,5,Train,1533,23,FabHotel Oasis,897,3.5,Historic Fort & Museum | Hilltop Viewpoint Trek | Ancient Temples Complex,249
Bhubaneswar,Lucknow,7324,2,Flight,10769,5,Treebo Trend,667,3.8,City Palace & Lake Cruise | Art Gallery & Cultural Center | Ancient Temples Complex | Botanical Gardens & Zoo,1264
Bhubaneswar,Hyderabad,16849,6,Train,2147,31,Zostel Premium,1191,3.7,Historic Fort & Museum | Art Gallery & Cultural Center | City Palace & Lake Cruise,165
Bhubaneswar,Mumbai,8488,3,Train,2042,22,Zostel Premium,1084,4.0,Art Gallery & Cultural Center | Hilltop Viewpoint Trek | Ancient Temples Complex,207
Bhubaneswar,Ranchi,18443,3,Flight,5350,2,Sayaji Stay,2307,4.3,Science Center & Planetarium | Ancient Temples Complex | Local Market & Food Tour | Hilltop Viewpoint Trek | Botanical Gardens & Zoo,2375
Bhubaneswar,Coimbatore,52625,5,Flight,5396,4,Grand Heritage Inn,4894,4.6,Ancient Temples Complex | Local Market & Food Tour | Art Gallery & Cultural Center,1389
Bhubaneswar,Visakhapatnam,4805,3,Train,1074,5,Treebo Trend,665,3.5,Ancient Temples Complex | Botanical Gardens & Zoo | Beachfront Promenade | Hilltop Viewpoint Trek | Historic Fort & Museum | Science Center & Planetarium,402
Bhubaneswar,Bhopal,45432,3,Flight,9618,5,Radisson Elite,5013,4.6,Historic Fort & Museum | City Palace & Lake Cruise | Art Gallery & Cultural Center | Botanical Gardens & Zoo | Beachfront Promenade,2300
Bhubaneswar,Madurai,12957,3,Flight,6920,4,Zostel Premium,956,3.9,City Palace & Lake Cruise | Art Gallery & Cultural Center | Hilltop Viewpoint Trek,609
Bhubaneswar,Madurai,9647,7,Train,2376,16,Treebo Trend,711,4.1,City Palace & Lake Cruise | Hilltop Viewpoint Trek | Historic Fort & Museum,258
Bhubaneswar,Mumbai,13305,3,Flight,10687,3,Treebo Trend,955,3.8,Local Market & Food Tour | Ancient Temples Complex | Art Gallery & Cultural Center | Botanical Gardens & Zoo,1544
Bhubaneswar,Lucknow,42537,10,Train,2716,22,Sayaji Stay,2156,4.0,Beachfront Promenade | Ancient Temples Complex | Botanical Gardens & Zoo | City Palace & Lake Cruise | Local Market & Food Tour | Hilltop Viewpoint Trek,1026
Bhubaneswar,Patna,6190,4,Train,1503,18,FabHotel Oasis,954,4.0,Botanical Gardens & Zoo | Science Center & Planetarium | City Palace & Lake Cruise | Art Gallery & Cultural Center | Ancient Temples Complex,195
Bhubaneswar,Kolkata,4668,3,Train,1095,10,Zostel Premium,725,3.8,Botanical Gardens & Zoo | Science Center & Planetarium | Local Market & Food Tour | City Palace & Lake Cruise | Historic Fort & Museum | Ancient Temples Complex,564
Bhubaneswar,Ahmedabad,14687,4,Flight,10547,3,Blue Diamond Lodge,651,3.9,Historic Fort & Museum | Beachfront Promenade | Art Gallery & Cultural Center,972
Bhubaneswar,New Delhi,14043,5,Train,2158,21,Treebo Trend,1065,3.6,Historic Fort & Museum | Beachfront Promenade | Ancient Temples Complex | Art Gallery & Cultural Center | Local Market & Food Tour | City Palace & Lake Cruise,306
Bhubaneswar,Hyderabad,17900,7,Train,1314,20,Treebo Trend,1222,4.0,Beachfront Promenade | Historic Fort & Museum | Hilltop Viewpoint Trek | Ancient Temples Complex,188
Bhubaneswar,Patna,10929,3,Train,2723,25,FabHotel Oasis,1376,3.9,Beachfront Promenade | Art Gallery & Cultural Center | Local Market & Food Tour,1461
Bhubaneswar,Vadodara,45066,10,Flight,5701,5,Comfort Inn,1899,4.3,Historic Fort & Museum | City Palace & Lake Cruise | Local Market & Food Tour | Hilltop Viewpoint Trek | Science Center & Planetarium,1065
Bhubaneswar,Mumbai,11920,7,Train,1777,25,FabHotel Oasis,844,3.7,Ancient Temples Complex | Historic Fort & Museum | Science Center & Planetarium,228
Bhubaneswar,Dehradun,30736,3,Flight,7536,4,Sayaji Stay,3142,3.9,Local Market & Food Tour | Ancient Temples Complex | Beachfront Promenade,1167
Bhubaneswar,Patna,8757,6,Train,2255,21,Treebo Trend,763,3.6,Historic Fort & Museum | Ancient Temples Complex | Beachfront Promenade | Hilltop Viewpoint Trek | City Palace & Lake Cruise,560
Bhubaneswar,Bhopal,8180,2,Flight,6365,4,Zostel Premium,646,3.6,Local Market & Food Tour | Ancient Temples Complex | City Palace & Lake Cruise | Hilltop Viewpoint Trek,1880
